date;revenue;cost;units_sold;profit;margin;revenue_per_unit;year;month;region_East;region_North;region_South;region_West;product_Product A;product_Product B;product_Product C;product_Product D
1/01/2024;9242.51;6411.38;211;2831.13;0.3063161413944913;4.380.336.492.890.990;2024;1;True;False;False;False;False;True;False;False
1/01/2024;20399.22;10385.84;484;10.013.380.000.000.000;0.490870729371025;4.214.714.876.033.050;2024;1;True;False;False;False;False;False;True;False
1/01/2024;7188.28;7715.62;175;-5.273.400.000.000.000;-0.0733610822060354;4.107.588.571.428.570;2024;1;True;False;False;False;False;False;False;True
1/01/2024;20916.38;13420.02;449;7.496.360.000.000.000;0.3583966250374109;4.658.436.525.612.470;2024;1;False;False;False;True;True;False;False;False
1/01/2024;13086.36;7453.2;267;5.633.160.000.000.000;0.4304604183287026;4.901.258.426.966.290;2024;1;False;False;False;True;False;True;False;False
1/01/2024;17341.19;7842.81;361;9.498.379.999.999.990;0.5477351900302112;4.803.653.739.612.180;2024;1;False;False;False;True;False;False;True;False
1/01/2024;12613.53;9884.1;262;27.294.300.000.000.000;0.21638906792943768;4.814.324.427.480.910;2024;1;False;False;False;True;False;False;False;True
1/02/2024;6824.67;6250.0;150;5.746.700.000.000.000;0.08420480404180716;454.978;2024;2;False;True;False;False;True;False;False;False
1/02/2024;20233.98;12149.3;469;8084.68;0.3995595527918877;431.428.144.989.339;2024;2;False;True;False;False;False;True;False;False
1/02/2024;13519.89;6548.16;288;6971.73;0.5156646984553869;469.440.625;2024;2;False;True;False;False;False;False;True;False
1/02/2024;21760.69;17056.1;482;4704.59;0.2161967290559261;4.514.665.975.103.730;2024;2;False;True;False;False;False;False;False;True
1/02/2024;12237.85;9642.0;310;25.958.500.000.000.000;0.212116507393047;3.947.693.548.387.090;2024;2;False;False;True;False;True;False;False;False
1/02/2024;6390.91;5545.06;159;8.458.499.999.999.990;0.13235204376215584;4.019.440.251.572.320;2024;2;False;False;True;False;False;True;False;False
1/02/2024;12042.47;6531.53;287;5510.94;0.45762538748280046;4.195.982.578.397.210;2024;2;False;False;True;False;False;False;True;False
1/02/2024;6599.6;7424.1;162;-824.5;-0.12493181404933631;4.073.827.160.493.820;2024;2;False;False;True;False;False;False;False;True
1/02/2024;9545.89;7881.78;233;16.641.099.999.999.900;0.17432738068425258;4.096.948.497.854.070;2024;2;True;False;False;False;True;False;False;False
1/02/2024;9977.85;7125.0;250;28.528.500.000.000.000;0.28591830905455584;399.114;2024;2;True;False;False;False;False;True;False;False
1/02/2024;17554.3;8882.94;414;8.671.359.999.999.990;0.49397355633662404;4.240.169.082.125.600;2024;2;True;False;False;False;False;False;True;False
1/02/2024;7784.76;7992.23;187;-20.746.999.999.999.900;-0.02665078949126233;4.162.973.262.032.080;2024;2;True;False;False;False;False;False;False;True
1/02/2024;11205.25;8096.98;243;31.082.700.000.000.000;0.2773940786684813;4.611.213.991.769.540;2024;2;False;False;False;True;True;False;False;False
1/02/2024;10809.96;6535.43;218;4.274.529.999.999.990;0.3954251449589082;49.586.972.477.064.200;2024;2;False;False;False;True;False;True;False;False
1/02/2024;18310.94;8303.38;385;10007.56;0.5465344761110025;4.756.088.311.688.310;2024;2;False;False;False;True;False;False;True;False
1/02/2024;13323.03;10548.9;286;2.774.130.000.000.000;0.20822065250922658;46.584.020.979.020.900;2024;2;False;False;False;True;False;False;False;True
1/03/2024;8633.1;6885.12;184;17.479.800.000.000.000;0.20247419814435144;46.919.021.739.130.400;2024;3;False;True;False;False;True;False;False;False
1/03/2024;21262.18;12149.3;469;9.112.880.000.000.000;0.42859575076497336;4.533.513.859.275.050;2024;3;False;True;False;False;False;True;False;False
1/03/2024;21699.14;10051.42;469;11647.72;0.5367825637329405;4.626.682.302.771.850;2024;3;False;True;False;False;False;False;True;False
1/03/2024;19272.74;14650.4;416;4.622.340.000.000.000;0.2398382378426732;4.632.870.192.307.690;2024;3;False;True;False;False;False;False;False;True
1/03/2024;17262.02;12539.22;419;4.722.800.000.000.000;0.27359486317360315;41.198.138.424.821;2024;3;False;False;True;False;True;False;False;False
1/03/2024;17009.11;11384.8;440;5.624.310.000.000.000;0.3306645673994701;3.865.706.818.181.810;2024;3;False;False;True;False;False;True;False;False
1/03/2024;5997.19;4587.74;154;14.094.499.999.999.900;0.23501840028413307;389.427.922.077.922;2024;3;False;False;True;False;False;False;True;False
1/03/2024;9100.94;8966.23;227;13.471.000.000.000.000;0.014801767729487388;4.009.224.669.603.520;2024;3;False;False;True;False;False;False;False;True
1/03/2024;11585.08;8951.22;281;26.338.600.000.000.000;0.22734931480835702;4.122.804.270.462.630;2024;3;True;False;False;False;True;False;False;False
1/03/2024;7935.72;6066.66;191;18.690.600.000.000.000;0.23552494291633277;415.482.722.513.089;2024;3;True;False;False;False;False;True;False;False
1/03/2024;18600.19;9530.38;445;9069.81;0.4876192124919154;4.179.817.977.528.080;2024;3;True;False;False;False;False;False;True;False
1/03/2024;10495.24;9642.23;253;8.530.100.000.000.000;0.08127589269040063;4.148.316.205.533.590;2024;3;True;False;False;False;False;False;False;True
1/03/2024;15939.39;10087.68;328;5.851.709.999.999.990;0.36712258122801433;4.859.570.121.951.210;2024;3;False;False;False;True;True;False;False;False
1/03/2024;8205.43;5752.51;172;2452.92;0.2989386296635277;47.705.988.372.093.000;2024;3;False;False;False;True;False;True;False;False
1/03/2024;14286.33;6784.06;302;75.022.699.999.999.900;0.5251362666269084;47.305.728.476.821.100;2024;3;False;False;False;True;False;False;True;False
1/03/2024;22877.59;16156.1;458;6721.49;0.29380236292371703;4.995.106.986.899.560;2024;3;False;False;False;True;False;False;False;True
1/04/2024;8135.9;6962.88;188;11.730.199.999.999.900;0.14417827161100796;4.327.606.382.978.720;2024;4;False;True;False;False;True;False;False;False
1/04/2024;12522.09;7771.6;283;4750.49;0.37936877949288017;44.247.667.844.522.900;2024;4;False;True;False;False;False;True;False;False
1/04/2024;14516.32;7237.76;328;72.785.599.999.999.900;0.5014053148456358;4.425.707.317.073.170;2024;4;False;True;False;False;False;False;True;False
1/04/2024;7659.43;7468.4;164;19.103.000.000.000.000;0.024940498183285264;4.670.384.146.341.460;2024;4;False;True;False;False;False;False;False;True
1/04/2024;17578.62;13092.88;438;4485.74;0.255181578531193;40.133.835.616.438.300;2024;4;False;False;True;False;True;False;False;False
1/04/2024;15311.19;9899.2;380;5411.99;0.3534663210370977;40.292.605.263.157.800;2024;4;False;False;True;False;False;True;False;False
1/04/2024;11813.65;6852.54;306;4961.11;0.4199472643933077;3.860.669.934.640.520;2024;4;False;False;True;False;False;False;True;False
1/04/2024;10043.67;9456.9;246;5.867.700.000.000.000;0.05842187168634577;4.082.792.682.926.820;2024;4;False;False;True;False;False;False;False;True
1/04/2024;17537.89;13092.88;438;4445.01;0.25345181204808565;4.004.084.474.885.840;2024;4;True;False;False;False;True;False;False;False
1/04/2024;10081.28;6844.05;235;32.372.300.000.000.000;0.32111299358811585;4.289.906.382.978.720;2024;4;True;False;False;False;False;True;False;False
1/04/2024;6711.69;4587.74;154;2123.95;0.31645531900311247;4.358.240.259.740.250;2024;4;True;False;False;False;False;False;True;False
1/04/2024;11574.26;10020.23;267;15.540.300.000.000.000;0.1342660351504114;4.334.928.838.951.310;2024;4;True;False;False;False;False;False;False;True
1/04/2024;14604.85;9593.28;308;5011.57;0.3431442294854106;4.741.834.415.584.410;2024;4;False;False;False;True;True;False;False;False
1/04/2024;17702.13;9548.05;365;8.154.080.000.000.000;0.46062705448440394;4.849.898.630.136.980;2024;4;False;False;False;True;False;True;False;False
1/04/2024;8106.03;4715.44;164;3390.59;0.41827997182344506;4.942.701.219.512.190;2024;4;False;False;False;True;False;False;True;False
1/04/2024;19653.15;14442.5;410;52.106.500.000.000.000;0.26513052614975213;47.934.512.195.121.900;2024;4;False;False;False;True;False;False;False;True
1/05/2024;21758.06;14150.58;473;7.607.480.000.000.000;0.3496396277976989;4.600.012.684.989.420;2024;5;False;True;False;False;True;False;False;False
1/05/2024;11942.57;7691.14;279;4.251.429.999.999.990;0.3559895399398956;42.804.910.394.265.200;2024;5;False;True;False;False;False;True;False;False
1/05/2024;12110.41;6157.44;264;5952.97;0.4915580892802143;4.587.276.515.151.510;2024;5;False;True;False;False;False;False;True;False
1/05/2024;20274.01;15536.03;441;4.737.979.999.999.990;0.23369723108551282;45.972.811.791.383.200;2024;5;False;True;False;False;False;False;False;True
1/05/2024;17013.36;12916.48;432;4.096.880.000.000.000;0.24080369779984676;3.938.277.777.777.770;2024;5;False;False;True;False;True;False;False;False
1/05/2024;6693.81;5560.8;160;11.330.100.000.000.000;0.1692623483486983;41.836.312.500.000.000;2024;5;False;False;True;False;False;True;False;False
1/05/2024;7276.06;5020.53;187;22.555.300.000.000.000;0.30999332056085305;3.890.941.176.470.580;2024;5;False;False;True;False;False;False;True;False
1/05/2024;6853.86;7647.6;172;-7.937.400.000.000.000;-0.11580919365146074;3.984.802.325.581.390;2024;5;False;False;True;False;False;False;False;True
1/05/2024;19159.74;13480.02;451;5.679.720.000.000.000;0.2964403483554579;4.248.279.379.157.420;2024;5;True;False;False;False;True;False;False;False
1/05/2024;15546.91;9594.4;367;5952.51;0.3828741531275347;4.236.215.258.855.580;2024;5;True;False;False;False;False;True;False;False
1/05/2024;15246.05;7805.22;359;7.440.829.999.999.990;0.48804969155945305;4.246.810.584.958.210;2024;5;True;False;False;False;False;False;True;False
1/05/2024;11166.9;9830.0;260;13.368.999.999.999.900;0.11971988645013384;42.949.615.384.615.300;2024;5;True;False;False;False;False;False;False;True
1/05/2024;16023.73;9888.0;320;6135.73;0.382915213873424;5.007.415.625;2024;5;False;False;False;True;True;False;False;False
1/05/2024;23362.61;12257.12;473;11105.49;0.4753531390542409;4.939.241.014.799.150;2024;5;False;False;False;True;False;True;False;False
1/05/2024;21655.68;9466.46;442;12.189.220.000.000.000;0.5628648003664628;4.899.475.113.122.170;2024;5;False;False;False;True;False;False;True;False
1/05/2024;12572.01;9695.62;255;28.763.899.999.999.900;0.22879316831596533;49.302;2024;5;False;False;False;True;False;False;False;True
1/06/2024;19829.37;13033.92;436;6.795.449.999.999.990;0.3426962127389826;4.548.020.642.201.830;2024;6;False;True;False;False;True;False;False;False
1/06/2024;9212.8;6220.0;200;29.927.999.999.999.900;0.3248523792983674;4.606.399.999.999.990;2024;6;False;True;False;False;False;True;False;False
1/06/2024;20706.73;9530.38;445;11176.35;0.5397448076060296;4.653.197.752.808.980;2024;6;False;True;False;False;False;False;True;False
1/06/2024;18627.97;14650.4;416;39.775.700.000.000.000;0.2135267557334482;4.477.877.403.846.150;2024;6;False;True;False;False;False;False;False;True
1/06/2024;17563.57;13480.02;451;40.835.499.999.999.900;0.23250113729725785;3.894.361.419.068.730;2024;6;False;False;True;False;True;False;False;False
1/06/2024;20471.02;12860.45;495;7610.57;0.37177287697437644;4.135.559.595.959.590;2024;6;False;False;True;False;False;True;False;False
1/06/2024;13686.84;7291.41;331;6395.43;0.46726855870310463;4.134.996.978.851.960;2024;6;False;False;True;False;False;False;True;False
1/06/2024;6221.94;7162.5;150;-9.405.600.000.000.000;-0.1511682851329329;414.796;2024;6;False;False;True;False;False;False;False;True
1/06/2024;8334.43;7280.32;204;10.541.100.000.000.000;0.12647655568527189;4.085.504.901.960.780;2024;6;True;False;False;False;True;False;False;False
1/06/2024;12364.94;8078.47;298;4286.47;0.3466632268332883;4.149.308.724.832.210;2024;6;True;False;False;False;False;True;False;False
1/06/2024;18918.99;9810.46;458;9.108.530.000.000.000;0.48144906255566505;413.078.384.279.476;2024;6;True;False;False;False;False;False;True;False
1/06/2024;18442.79;16304.1;462;21.386.900.000.000.000;0.11596347407306597;39.919.458.874.458.800;2024;6;True;False;False;False;False;False;False;True
1/06/2024;20904.93;13152.0;440;7752.93;0.37086610670306003;4.751.120.454.545.450;2024;6;False;False;False;True;True;False;False;False
1/06/2024;8655.61;5784.97;174;28.706.400.000.000.000;0.33165080219649457;49.744.885.057.471.200;2024;6;False;False;False;True;False;True;False;False
1/06/2024;20937.27;9487.74;443;11449.53;0.5468492310602099;47.262.460.496.614;2024;6;False;False;False;True;False;False;True;False
1/06/2024;17198.98;12748.02;359;4.450.959.999.999.990;0.2587920911588943;4.790.802.228.412.250;2024;6;False;False;False;True;False;False;False;True
1/07/2024;22213.35;14872.32;496;7.341.029.999.999.990;0.33047829345866336;44.784.979.838.709.600;2024;7;False;True;False;False;True;False;False;False
1/07/2024;17353.54;10380.0;400;6.973.540.000.000.000;0.40185114967897045;4.338.385;2024;7;False;True;False;False;False;True;False;False
1/07/2024;13650.15;6767.01;301;6.883.139.999.999.990;0.5042537994087977;4.534.933.554.817.270;2024;7;False;True;False;False;False;False;True;False
1/07/2024;14684.97;11812.02;329;2.872.949.999.999.990;0.19563880620797994;4.463.516.717.325.220;2024;7;False;True;False;False;False;False;False;True
1/07/2024;19348.23;14776.98;493;4571.25;0.23626192163314164;3.924.590.263.691.680;2024;7;False;False;True;False;True;False;False;False
1/07/2024;17499.9;11230.41;434;6.269.490.000.000.000;0.35825861862067787;4.032.235.023.041.470;2024;7;False;False;True;False;False;True;False;False
1/07/2024;11625.24;6733.01;299;4892.23;0.4208283011791584;3.888.040.133.779.260;2024;7;False;False;True;False;False;False;True;False
1/07/2024;7665.0;8252.1;198;-5.871.000.000.000.000;-0.07659491193737773;3.871.212.121.212.120;2024;7;False;False;True;False;False;False;False;True
1/07/2024;9745.87;7881.78;233;1.864.090.000.000.000;0.19126973784792953;4.182.776.824.034.330;2024;7;True;False;False;False;True;False;False;False
1/07/2024;12367.5;8057.76;297;4309.74;0.3484730139478472;4.164.141.414.141.410;2024;7;True;False;False;False;False;True;False;False
1/07/2024;9346.42;5370.16;212;3976.26;0.42543134162599155;4.408.688.679.245.280;2024;7;True;False;False;False;False;False;True;False
1/07/2024;8149.34;8252.1;198;-10.276.000.000.000.000;-0.012609610103394902;4.115.828.282.828.280;2024;7;True;False;False;False;False;False;False;True
1/07/2024;17128.89;11258.58;373;58.703.099.999.999.900;0.3427139762121188;4.592.195.710.455.760;2024;7;False;False;False;True;True;False;False;False
1/07/2024;17344.09;9524.93;364;7819.16;0.4508256126438458;476.485.989.010.989;2024;7;False;False;False;True;False;True;False;False
1/07/2024;17019.74;7824.0;360;9.195.740.000.000.000;0.5402985004471279;4.727.705.555.555.550;2024;7;False;False;False;True;False;False;True;False
1/07/2024;14280.2;11154.23;307;3.125.970.000.000.000;0.2189023963249815;4.651.530.944.625.400;2024;7;False;False;False;True;False;False;False;True
1/08/2024;20233.83;13004.5;435;7.229.330.000.000.000;0.3572892527020342;4.651.455.172.413.790;2024;8;False;True;False;False;True;False;False;False
1/08/2024;7231.68;5688.03;168;15.436.500.000.000.000;0.213456624186911;4.304.571.428.571.420;2024;8;False;True;False;False;False;True;False;False
1/08/2024;10433.66;5588.93;227;4844.73;0.46433657987705174;4.596.325.991.189.420;2024;8;False;True;False;False;False;False;True;False
1/08/2024;15488.18;12243.23;343;32.449.500.000.000.000;0.2095113822282541;4.515.504.373.177.840;2024;8;False;True;False;False;False;False;False;True
1/08/2024;10376.0;8516.88;262;18.591.200.000.000.000;0.17917501927525065;39.603.053.435.114.500;2024;8;False;False;True;False;True;False;False;False
1/08/2024;12934.35;8436.05;315;4.498.300.000.000.000;0.3477793627047359;4.106.142.857.142.850;2024;8;False;False;True;False;False;True;False;False
1/08/2024;10882.49;6432.41;281;4450.08;0.4089211200745418;38.727.722.419.928.800;2024;8;False;False;True;False;False;False;True;False
1/08/2024;8524.03;8396.4;204;12.763.000.000.000.100;0.014972964665774406;4.178.446.078.431.370;2024;8;False;False;True;False;False;False;False;True
1/08/2024;17936.08;13063.38;437;4.872.700.000.000.000;0.27167028693003165;4.104.366.132.723.110;2024;8;True;False;False;False;True;False;False;False
1/08/2024;12942.79;8350.98;311;4.591.810.000.000.000;0.35477744752097506;41.616.688.102.893.800;2024;8;True;False;False;False;False;True;False;False
1/08/2024;10386.72;5723.44;236;4663.28;0.44896560223054055;4.401.152.542.372.880;2024;8;True;False;False;False;False;False;True;False
1/08/2024;18750.4;15392.23;437;3.358.170.000.000.000;0.17909857923030983;429.070.938.215.103;2024;8;True;False;False;False;False;False;False;True
1/08/2024;23684.05;14936.08;498;8747.97;0.36936123678171595;4.755.833.333.333.330;2024;8;False;False;False;True;True;False;False;False
1/08/2024;21559.45;11961.99;462;9.597.460.000.000.000;0.44516256212472954;4.666.547.619.047.610;2024;8;False;False;False;True;False;True;False;False
1/08/2024;18460.62;8680.24;404;9780.38;0.5297969407311347;4.569.460.396.039.600;2024;8;False;False;False;True;False;False;True;False
1/08/2024;9587.39;8372.23;203;12.151.599.999.999.900;0.12674565236211313;4.722.852.216.748.760;2024;8;False;False;False;True;False;False;False;True
1/09/2024;16463.2;11393.68;378;5069.52;0.3079304145002187;4.355.343.915.343.910;2024;9;False;True;False;False;True;False;False;False
1/09/2024;11132.79;7049.29;246;4.083.500.000.000.000;0.3667993378119951;4.525.524.390.243.900;2024;9;False;True;False;False;False;True;False;False
1/09/2024;17840.56;8862.53;413;8978.03;0.5032370060132642;4.319.748.184.019.370;2024;9;False;True;False;False;False;False;True;False
1/09/2024;11563.82;9430.62;245;2.133.199.999.999.990;0.18447191326049686;4.719.926.530.612.240;2024;9;False;True;False;False;False;False;False;True
1/09/2024;18101.76;13063.38;437;5.038.379.999.999.990;0.2783364711497666;4.142.279.176.201.370;2024;9;False;False;True;False;True;False;False;False
1/09/2024;12109.2;8414.73;314;3.694.470.000.000.000;0.30509612526013286;38.564.331.210.191.000;2024;9;False;False;True;False;False;True;False;False
1/09/2024;14618.1;8051.76;372;6566.34;0.4491924395099226;39.295.967.741.935.400;2024;9;False;False;True;False;False;False;True;False
1/09/2024;6323.14;7292.4;156;-9.692.599.999.999.990;-0.1532877652558696;4.053.294.871.794.870;2024;9;False;False;True;False;False;False;False;True
1/09/2024;12639.67;9642.0;310;2997.67;0.23716362848080685;4.077.312.903.225.800;2024;9;True;False;False;False;True;False;False;False
1/09/2024;11963.04;8037.09;296;39.259.500.000.000.000;0.3281732736829435;4.041.567.567.567.560;2024;9;True;False;False;False;False;True;False;False
1/09/2024;7881.05;4993.38;185;2887.67;0.36640676052048904;4.260.027.027.027.020;2024;9;True;False;False;False;False;False;True;False
1/09/2024;10082.97;9068.02;231;10.149.499.999.999.900;0.1006598254284203;4.364.922.077.922.070;2024;9;True;False;False;False;False;False;False;True
1/09/2024;21966.68;13510.08;452;8456.6;0.38497396966678626;4.859.884.955.752.210;2024;9;False;False;False;True;True;False;False;False
1/09/2024;7495.24;5560.8;160;19.344.399.999.999.900;0.2580891339036508;4.684.525;2024;9;False;False;False;True;False;True;False;False
1/09/2024;16661.1;7527.04;344;9.134.059.999.999.990;0.5482267077203785;4.843.343.023.255.810;2024;9;False;False;False;True;False;False;True;False
1/09/2024;8212.71;7580.02;169;6.326.899.999.999.980;0.0770379083152819;4.859.591.715.976.330;2024;9;False;False;False;True;False;False;False;True
1/10/2024;18319.86;12140.5;405;6.179.360.000.000.000;0.3373038876934649;4.523.422.222.222.220;2024;10;False;True;False;False;True;False;False;False
1/10/2024;17484.3;9781.25;375;7.703.049.999.999.990;0.44056953952974953;466.248;2024;10;False;True;False;False;False;True;False;False
1/10/2024;22713.13;10544.22;491;12.168.910.000.000.000;0.535765436115586;4.625.892.057.026.470;2024;10;False;True;False;False;False;False;True;False
1/10/2024;10731.36;9042.5;230;16.888.600.000.000.000;0.15737613871867132;4.665.808.695.652.170;2024;10;False;True;False;False;False;False;False;True
1/10/2024;11282.26;8675.22;269;2.607.040.000.000.000;0.23107427058053978;41.941.486.988.847.500;2024;10;False;False;True;False;True;False;False;False
1/10/2024;14996.59;9524.93;364;5471.66;0.3648602782365858;41.199.423.076.923.000;2024;10;False;False;True;False;False;True;False;False
1/10/2024;14298.2;7786.46;358;6.511.740.000.000.000;0.4554237596340798;399.391.061.452.514;2024;10;False;False;True;False;False;False;True;False
1/10/2024;13988.75;12716.1;358;12.726.499.999.999.900;0.09097667768742737;3.907.472.067.039.100;2024;10;False;False;True;False;False;False;False;True
1/10/2024;8095.84;6982.42;189;1113.42;0.13752989189509673;42.835.132.275.132.200;2024;10;True;False;False;False;True;False;False;False
1/10/2024;17622.75;11128.2;430;6.494.549.999.999.990;0.36853215304081366;4.098.313.953.488.370;2024;10;True;False;False;False;False;True;False;False
1/10/2024;16830.64;8500.38;395;8330.26;0.49494612207260097;4.260.921.518.987.340;2024;10;True;False;False;False;False;False;True;False
1/10/2024;6189.7;7227.23;153;-10.375.299.999.999.900;-0.16762201722215936;40.455.555.555.555.500;2024;10;True;False;False;False;False;False;False;True
1/10/2024;8263.48;6769.68;178;14.937.999.999.999.900;0.18077129732267752;4.642.404.494.382.020;2024;10;False;False;False;True;True;False;False;False
1/10/2024;17792.06;9524.93;364;8.267.130.000.000.000;0.4646527720792309;48.879.285.714.285.700;2024;10;False;False;False;True;False;True;False;False
1/10/2024;23744.6;10184.38;475;13560.22;0.5710864786098734;4.998.863.157.894.730;2024;10;False;False;False;True;False;False;True;False
1/10/2024;24261.01;17362.5;490;6.898.509.999.999.990;0.2843455404371046;49.512.265.306.122.400;2024;10;False;False;False;True;False;False;False;True
1/11/2024;8356.82;7002.0;190;13.548.199.999.999.900;0.16212147682970313;4.398.326.315.789.470;2024;11;False;True;False;False;True;False;False;False
1/11/2024;7399.22;5656.01;166;1743.21;0.23559375177383562;44.573.614.457.831.300;2024;11;False;True;False;False;False;True;False;False
1/11/2024;9827.75;5559.38;225;4268.37;0.4343181297855562;4.367.888.888.888.880;2024;11;False;True;False;False;False;False;True;False
1/11/2024;21292.7;17401.03;491;3.891.670.000.000.000;0.18277015127250193;4.336.598.778.004.070;2024;11;False;True;False;False;False;False;False;True
1/11/2024;18048.49;13812.88;462;4.235.610.000.000.000;0.23467946626005842;39.065.995.670.995.600;2024;11;False;False;True;False;True;False;False;False
1/11/2024;14863.39;9617.63;368;5245.76;0.35293159904974575;40.389.646.739.130.400;2024;11;False;False;True;False;False;True;False;False
1/11/2024;16902.01;8944.33;417;79.576.799.999.999.900;0.4708126429933481;40.532.398.081.534.700;2024;11;False;False;True;False;False;False;True;False
1/11/2024;17725.28;16156.1;458;15.691.799.999.999.900;0.08852779758627217;387.014.847.161.572;2024;11;False;False;True;False;False;False;False;True
1/11/2024;13981.26;9937.68;322;4043.58;0.2892142768248355;4.342.006.211.180.120;2024;11;True;False;False;False;True;False;False;False
1/11/2024;14264.94;8958.58;339;5.306.360.000.000.000;0.37198614224805715;4.207.946.902.654.860;2024;11;True;False;False;False;False;True;False;False
1/11/2024;8815.27;5384.53;213;34.307.400.000.000.000;0.3891814998292736;413.862.441.314.554;2024;11;True;False;False;False;False;False;True;False
1/11/2024;19736.88;16193.03;459;35.438.500.000.000.000;0.17955472192160057;4.299.973.856.209.150;2024;11;True;False;False;False;False;False;False;True
1/11/2024;20991.33;13630.72;456;7.360.610.000.000.000;0.35065000645504607;4.603.361.842.105.260;2024;11;False;False;False;True;True;False;False;False
1/11/2024;19794.79;11153.7;431;8641.09;0.4365335525155862;4.592.758.700.696.050;2024;11;False;False;False;True;False;True;False;False
1/11/2024;19546.06;8923.84;416;10.622.220.000.000.000;0.5434455844298033;4.698.572.115.384.610;2024;11;False;False;False;True;False;False;True;False
1/11/2024;15353.09;11331.23;313;40.218.600.000.000.000;0.2619576906016965;4.905.140.575.079.870;2024;11;False;False;False;True;False;False;False;True
1/12/2024;20200.59;13270.72;444;6.929.870.000.000.000;0.3430528514266168;4.549.682.432.432.430;2024;12;False;True;False;False;True;False;False;False
1/12/2024;20605.53;11882.26;459;8.723.269.999.999.990;0.42334606292582616;4.489.222.222.222.220;2024;12;False;True;False;False;False;True;False;False
1/12/2024;12231.28;6094.0;260;6.137.280.000.000.000;0.5017692342910963;4.704.338.461.538.460;2024;12;False;True;False;False;False;False;True;False
1/12/2024;9794.06;8740.1;218;10.539.599.999.999.900;0.10761216492445412;44.926.880.733.944.900;2024;12;False;True;False;False;False;False;False;True
1/12/2024;15211.77;11972.02;399;3239.75;0.21297653067328784;38.124.736.842.105.200;2024;12;False;False;True;False;True;False;False;False
1/12/2024;11478.47;8057.76;297;3.420.709.999.999.990;0.2980109718455508;3.864.804.713.804.710;2024;12;False;False;True;False;False;True;False;False
1/12/2024;15014.84;8460.74;393;6554.1;0.4365081479389724;3.820.569.974.554.700;2024;12;False;False;True;False;False;False;True;False
1/12/2024;14379.28;12462.5;350;19.167.800.000.000.000;0.1333015283101797;4.108.365.714.285.710;2024;12;False;False;True;False;False;False;False;True
1/12/2024;8927.86;7649.68;222;12.781.800.000.000.000;0.14316756759178573;40.215.585.585.585.500;2024;12;True;False;False;False;True;False;False;False
1/12/2024;6911.2;5656.01;166;12.551.899.999.999.900;0.1816167959254543;4.163.373.493.975.900;2024;12;True;False;False;False;False;True;False;False
1/12/2024;8986.17;5341.5;210;3644.67;0.40558658471851744;4.279.128.571.428.570;2024;12;True;False;False;False;False;False;True;False
1/12/2024;7989.66;8086.02;191;-9.636.000.000.000.050;-0.012060588310391253;4.183.068.062.827.220;2024;12;True;False;False;False;False;False;False;True
1/12/2024;21793.94;13152.0;440;8.641.939.999.999.990;0.3965294939786014;49.531.681.818.181.800;2024;12;False;False;False;True;True;False;False;False
1/12/2024;17241.04;9851.91;378;7.389.130.000.000.000;0.4285779744145365;4.561.121.693.121.690;2024;12;False;False;False;True;False;True;False;False
1/12/2024;12156.71;5953.02;251;6.203.689.999.999.990;0.5103099440555874;4.843.310.756.972.110;2024;12;False;False;False;True;False;False;True;False
1/12/2024;19974.67;14930.4;424;5.044.269.999.999.990;0.2525333334668357;4.711.007.075.471.690;2024;12;False;False;False;True;False;False;False;True
