date,region,product,revenue,cost,units_sold,profit,margin,revenue_per_unit,year,month
2024-09-01,North,Product B,11132.79,7049.29,246,4083.500000000001,0.3667993378119951,45.25524390243903,2024,9
2024-09-01,North,Product C,17840.56,8862.53,413,8978.03,0.5032370060132642,43.19748184019371,2024,9
2024-09-01,North,Product D,11563.82,9430.62,245,2133.199999999999,0.18447191326049686,47.19926530612245,2024,9
2024-09-01,South,Product A,18101.76,13063.38,437,5038.379999999999,0.2783364711497666,41.42279176201372,2024,9
2024-09-01,South,Product B,12109.2,8414.73,314,3694.470000000001,0.30509612526013286,38.564331210191085,2024,9
2024-09-01,South,Product C,14618.1,8051.76,372,6566.34,0.4491924395099226,39.295967741935485,2024,9
2024-09-01,South,Product D,6323.14,7292.4,156,-969.2599999999993,-0.1532877652558696,40.53294871794872,2024,9
2024-09-01,East,Product A,12639.67,9642.0,310,2997.67,0.23716362848080685,40.77312903225806,2024,9
2024-09-01,East,Product B,11963.04,8037.09,296,3925.9500000000007,0.3281732736829435,40.41567567567568,2024,9
2024-09-01,East,Product C,7881.05,4993.38,185,2887.67,0.36640676052048904,42.60027027027027,2024,9
2024-09-01,East,Product D,10082.97,9068.02,231,1014.9499999999989,0.1006598254284203,43.64922077922078,2024,9
2024-09-01,West,Product A,21966.68,13510.08,452,8456.6,0.38497396966678626,48.59884955752212,2024,9
2024-09-01,West,Product B,7495.24,5560.8,160,1934.4399999999996,0.2580891339036508,46.84525,2024,9
2024-09-01,West,Product C,16661.1,7527.04,344,9134.059999999998,0.5482267077203785,48.43343023255814,2024,9
2024-09-01,West,Product D,8212.71,7580.02,169,632.6899999999987,0.0770379083152819,48.59591715976331,2024,9
2024-10-01,North,Product A,18319.86,12140.5,405,6179.360000000001,0.3373038876934649,45.23422222222222,2024,10
2024-10-01,North,Product B,17484.3,9781.25,375,7703.049999999999,0.44056953952974953,46.6248,2024,10
2024-10-01,North,Product C,22713.13,10544.22,491,12168.910000000002,0.535765436115586,46.25892057026477,2024,10
2024-10-01,North,Product D,10731.36,9042.5,230,1688.8600000000006,0.15737613871867132,46.65808695652174,2024,10
2024-10-01,South,Product A,11282.26,8675.22,269,2607.040000000001,0.23107427058053978,41.941486988847586,2024,10
2024-10-01,South,Product B,14996.59,9524.93,364,5471.66,0.3648602782365858,41.199423076923075,2024,10
2024-10-01,South,Product C,14298.2,7786.46,358,6511.740000000001,0.4554237596340798,39.9391061452514,2024,10
2024-10-01,South,Product D,13988.75,12716.1,358,1272.6499999999996,0.09097667768742737,39.07472067039106,2024,10
2024-10-01,East,Product A,8095.84,6982.42,189,1113.42,0.13752989189509673,42.835132275132274,2024,10
2024-10-01,East,Product B,17622.75,11128.2,430,6494.549999999999,0.36853215304081366,40.98313953488372,2024,10
2024-10-01,East,Product C,16830.64,8500.38,395,8330.26,0.49494612207260097,42.60921518987342,2024,10
2024-10-01,East,Product D,6189.7,7227.23,153,-1037.5299999999997,-0.16762201722215936,40.455555555555556,2024,10
2024-10-01,West,Product A,8263.48,6769.68,178,1493.7999999999993,0.18077129732267752,46.42404494382022,2024,10
2024-10-01,West,Product B,17792.06,9524.93,364,8267.130000000001,0.4646527720792309,48.879285714285714,2024,10
2024-10-01,West,Product C,23744.6,10184.38,475,13560.22,0.5710864786098734,49.98863157894736,2024,10
2024-10-01,West,Product D,24261.01,17362.5,490,6898.509999999998,0.2843455404371046,49.512265306122444,2024,10
2024-11-01,North,Product A,8356.82,7002.0,190,1354.8199999999997,0.16212147682970313,43.98326315789473,2024,11
2024-11-01,North,Product B,7399.22,5656.01,166,1743.21,0.23559375177383562,44.573614457831326,2024,11
2024-11-01,North,Product C,9827.75,5559.38,225,4268.37,0.4343181297855562,43.67888888888889,2024,11
2024-11-01,North,Product D,21292.7,17401.03,491,3891.670000000002,0.18277015127250193,43.36598778004073,2024,11
2024-11-01,South,Product A,18048.49,13812.88,462,4235.610000000002,0.23467946626005842,39.065995670995676,2024,11
2024-11-01,South,Product B,14863.39,9617.63,368,5245.76,0.35293159904974575,40.389646739130434,2024,11
2024-11-01,South,Product C,16902.01,8944.33,417,7957.6799999999985,0.4708126429933481,40.532398081534765,2024,11
2024-11-01,South,Product D,17725.28,16156.1,458,1569.1799999999985,0.08852779758627217,38.7014847161572,2024,11
2024-11-01,East,Product A,13981.26,9937.68,322,4043.58,0.2892142768248355,43.42006211180124,2024,11
2024-11-01,East,Product B,14264.94,8958.58,339,5306.360000000001,0.37198614224805715,42.07946902654867,2024,11
2024-11-01,East,Product C,8815.27,5384.53,213,3430.7400000000007,0.3891814998292736,41.3862441314554,2024,11
2024-11-01,East,Product D,19736.88,16193.03,459,3543.8500000000004,0.17955472192160057,42.99973856209151,2024,11
2024-11-01,West,Product A,20991.33,13630.72,456,7360.610000000002,0.35065000645504607,46.03361842105264,2024,11
2024-11-01,West,Product B,19794.79,11153.7,431,8641.09,0.4365335525155862,45.92758700696056,2024,11
2024-11-01,West,Product C,19546.06,8923.84,416,10622.220000000001,0.5434455844298033,46.98572115384616,2024,11
2024-11-01,West,Product D,15353.09,11331.23,313,4021.8600000000006,0.2619576906016965,49.05140575079872,2024,11
2024-12-01,North,Product A,20200.59,13270.72,444,6929.870000000001,0.3430528514266168,45.49682432432432,2024,12
2024-12-01,North,Product B,20605.53,11882.26,459,8723.269999999999,0.42334606292582616,44.89222222222222,2024,12
2024-12-01,North,Product C,12231.28,6094.0,260,6137.280000000001,0.5017692342910963,47.04338461538462,2024,12
2024-12-01,North,Product D,9794.06,8740.1,218,1053.9599999999991,0.10761216492445412,44.926880733944955,2024,12
2024-12-01,South,Product A,15211.77,11972.02,399,3239.75,0.21297653067328784,38.124736842105264,2024,12
2024-12-01,South,Product B,11478.47,8057.76,297,3420.709999999999,0.2980109718455508,38.64804713804713,2024,12
2024-12-01,South,Product C,15014.84,8460.74,393,6554.1,0.4365081479389724,38.20569974554707,2024,12
2024-12-01,South,Product D,14379.28,12462.5,350,1916.7800000000007,0.1333015283101797,41.08365714285714,2024,12
2024-12-01,East,Product A,8927.86,7649.68,222,1278.1800000000003,0.14316756759178573,40.215585585585586,2024,12
2024-12-01,East,Product B,6911.2,5656.01,166,1255.1899999999996,0.1816167959254543,41.63373493975904,2024,12
2024-12-01,East,Product C,8986.17,5341.5,210,3644.67,0.40558658471851744,42.79128571428571,2024,12
2024-12-01,East,Product D,7989.66,8086.02,191,-96.36000000000058,-0.012060588310391253,41.83068062827225,2024,12
2024-12-01,West,Product A,21793.94,13152.0,440,8641.939999999999,0.3965294939786014,49.531681818181816,2024,12
2024-12-01,West,Product B,17241.04,9851.91,378,7389.130000000001,0.4285779744145365,45.61121693121693,2024,12
2024-12-01,West,Product C,12156.71,5953.02,251,6203.689999999999,0.5103099440555874,48.43310756972111,2024,12
2024-12-01,West,Product D,19974.67,14930.4,424,5044.269999999999,0.2525333334668357,47.11007075471698,2024,12
